Price ($),Carat,Cut,Color,Clarity,Price/Ct
2010,0.8,Very Good,E,VS1,2512
2020,0.8,Ideal,H,VVS1,2525
2040,0.8,Ideal,E,VS2,2550
2040,0.81,Ideal,E,VS2,2518
2050,0.7,Good,E,VS1,2928
2070,0.8,Ideal,G,VS1,2587
2080,0.7,Ideal,D,VS1,2971
2090,0.77,Very Good,J,VVS2,2714
2110,0.74,Super Ideal,G,VVS1,2851
2110,0.7,Ideal,F,VS1,3014
2110,0.71,Ideal,E,VVS2,2971
2120,0.71,Ideal,D,VS1,2985
2120,0.71,Ideal,G,VS2,2985
2120,0.7,Ideal,E,VVS2,3028
2130,0.75,Ideal,H,VVS1,2840
2140,0.81,Very Good,G,VVS1,2641
2150,0.75,Ideal,H,VS1,2866
2170,0.71,Ideal,E,VS1,3056
2170,0.72,Very Good,H,FL,3013
2180,0.73,Ideal,F,VS2,2986
2190,0.77,Super Ideal,E,VS2,2844
2200,0.81,Ideal,G,VS2,2716
2200,0.7,Very Good,E,VVS1,3142
2210,0.8,Super Ideal,D,VS2,2762
2210,0.7,Ideal,E,VS1,3157
2220,0.7,Super Ideal,D,VS2,3171
2230,0.7,Ideal,D,VS2,3185
2230,0.8,Ideal,E,VS1,2787
2240,0.71,Ideal,E,VS1,3154
2240,0.7,Ideal,F,VVS1,3200
2240,0.76,Super Ideal,G,VVS1,2947
2250,0.7,Ideal,E,VVS2,3214
2260,0.8,Ideal,G,VS1,2825
2260,0.83,Ideal,G,VS1,2722
2260,0.7,Ideal,E,VS1,3228
2280,0.71,Ideal,G,VVS1,3211
2290,0.71,Ideal,E,VS2,3225
2290,0.74,Ideal,D,VVS1,3094
2300,0.72,Super Ideal,E,VS2,3194
2310,0.79,Super Ideal,G,VS1,2924
2310,0.71,Ideal,G,IF,3253
2310,0.74,Super Ideal,G,VVS2,3121
2310,0.77,Ideal,F,VS2,3000
2310,0.86,Super Ideal,G,VS2,2686
2330,0.8,Ideal,F,VVS1,2912
2330,0.7,Super Ideal,F,VVS2,3328
2330,0.71,Super Ideal,F,VS1,3281
2340,0.71,Super Ideal,G,VVS1,3295
2340,0.81,Ideal,H,IF,2888
2340,0.7,Ideal,D,VS2,3342
2340,0.8,Ideal,G,IF,2925
2350,0.72,Super Ideal,F,VS1,3263
2350,0.72,Ideal,E,VS2,3263
2350,0.74,Super Ideal,E,VS2,3175
2360,0.7,Ideal,G,VVS2,3371
2360,0.71,Super Ideal,H,VVS1,3323
2370,0.81,Super Ideal,F,VS2,2925
2370,0.71,Ideal,F,VS1,3338
2390,0.8,Ideal,D,SI1,2987
2400,0.85,Super Ideal,H,VVS2,2823
2400,0.81,Super Ideal,F,VS2,2962
2410,0.72,Ideal,F,VS1,3347
2420,0.72,Ideal,D,VS2,3361
2420,0.74,Ideal,F,VS1,3270
2420,0.8,Good,I,VS1,3025
2430,0.7,Ideal,F,VVS1,3471
2440,0.8,Ideal,E,VS1,3050
2450,0.7,Ideal,F,VVS1,3500
2450,0.7,Super Ideal,F,VVS1,3500
2450,0.71,Ideal,E,VVS2,3450
2450,0.73,Ideal,E,VS1,3356
2470,0.8,Ideal,F,VS2,3087
2480,0.8,Ideal,G,IF,3100
2490,0.8,Super Ideal,G,IF,3112
2490,0.81,Ideal,E,VVS1,3074
2490,0.82,Ideal,H,VS1,3036
2510,0.8,Ideal,E,VS2,3137
2520,0.7,Super Ideal,E,VVS1,3600
2530,0.7,Ideal,E,VVS1,3614
2540,0.72,Super Ideal,F,VVS1,3527
2540,0.81,Super Ideal,E,VS2,3135
2540,0.81,Super Ideal,G,VVS2,3135
2550,0.7,Super Ideal,G,VVS1,3642
2560,0.77,Ideal,D,VS1,3324
2590,0.77,Super Ideal,D,VS1,3363
2600,0.8,Very Good,G,VVS2,3250
2640,0.71,Ideal,E,VVS1,3718
2650,0.8,Ideal,F,VS1,3312
2710,0.8,Ideal,F,VVS1,3387
2730,0.8,Ideal,F,IF,3412
2740,0.81,Ideal,G,VVS2,3382
2740,0.8,Ideal,E,VS2,3425
2760,0.82,Super Ideal,G,VS1,3365
2800,0.82,Ideal,G,IF,3414
2810,0.8,Ideal,G,VVS2,3512
2850,0.71,Super Ideal,E,IF,4014
2850,0.8,Super Ideal,D,VS1,3562
1440,0.71,Super Ideal,D,VVS2,2028
800,0.8,Ideal,I,SI2,1000
1850,0.71,Ideal,D,VS1,2605
1090,0.7,Ideal,G,VS1,1557
2260,0.8,Very Good,D,VVS1,2825
1690,0.7,Super Ideal,F,VS1,2414
1060,0.81,Super Ideal,J,SI2,1308
1530,0.8,Super Ideal,F,VS2,1912
730,0.73,Super Ideal,I,SI1,1000
810,0.7,Very Good,I,VS2,1157
810,0.71,Good,J,VS1,1140
810,0.7,Ideal,G,SI2,1157
810,0.7,Ideal,H,SI2,1157
810,0.7,Very Good,I,SI1,1157
810,0.7,Ideal,I,SI2,1157
820,0.7,Ideal,H,SI1,1171
830,0.8,Very Good,H,SI2,1037
840,0.8,Very Good,H,SI2,1050
850,0.71,Super Ideal,G,SI2,1197
850,0.8,Very Good,H,SI2,1062
870,0.8,Ideal,F,SI2,1087
880,0.7,Ideal,E,SI1,1257
880,0.7,Ideal,I,VS1,1257
890,0.72,Ideal,H,SI2,1236
890,0.7,Very Good,F,SI1,1271
890,0.8,Very Good,H,SI2,1112
900,0.72,Ideal,F,SI2,1250
900,0.7,Super Ideal,G,SI2,1285
900,0.8,Ideal,I,SI2,1125
910,0.8,Super Ideal,H,SI2,1137
930,0.72,Super Ideal,I,SI1,1291
940,0.7,Super Ideal,J,IF,1342
940,0.7,Super Ideal,G,SI2,1342
950,0.71,Very Good,I,SI1,1338
950,0.7,Ideal,E,SI2,1357
970,0.81,Ideal,I,SI2,1197
970,0.71,Super Ideal,F,SI2,1366
980,0.7,Ideal,F,SI1,1400
980,0.7,Super Ideal,F,SI2,1400
980,0.7,Super Ideal,I,VVS1,1400
990,0.8,Ideal,I,SI1,1237
1000,0.8,Ideal,J,VVS2,1250
1000,0.8,Ideal,G,SI2,1250
1010,0.72,Super Ideal,G,SI1,1402
1030,0.8,Super Ideal,G,SI2,1287
1030,0.7,Super Ideal,H,SI1,1471
1040,0.7,Super Ideal,I,SI1,1485
1040,0.8,Super Ideal,G,SI2,1300
1050,0.71,Very Good,H,SI2,1478
1050,0.82,Ideal,I,SI1,1280
1050,0.71,Super Ideal,F,SI2,1478
1050,0.7,Super Ideal,H,SI1,1500
1050,0.71,Super Ideal,H,SI1,1478
1050,0.71,Very Good,F,SI2,1478
1060,0.72,Super Ideal,H,SI1,1472
1070,0.7,Ideal,F,SI1,1528
1070,0.8,Ideal,I,SI1,1337
1080,0.7,Good,J,SI2,1542
1080,0.7,Super Ideal,J,VVS2,1542
1080,0.7,Super Ideal,G,SI1,1542
1080,0.71,Very Good,I,VS1,1521
1080,0.73,Super Ideal,H,SI1,1479
1090,0.7,Ideal,G,SI1,1557
1090,0.73,Very Good,J,VS1,1493
1090,0.8,Ideal,I,SI1,1362
1090,0.7,Ideal,F,SI1,1557
1100,0.71,Super Ideal,H,SI1,1549
1100,0.72,Ideal,J,VS2,1527
1100,0.8,Super Ideal,G,SI2,1375
1110,0.81,Ideal,J,VS2,1370
1110,0.7,Ideal,D,SI1,1585
1110,0.7,Good,I,SI1,1585
1110,0.7,Good,J,SI2,1585
1120,0.8,Ideal,I,SI1,1400
1120,0.71,Very Good,H,SI2,1577
1130,0.71,Fair,G,SI2,1591
1130,0.7,Ideal,G,VS2,1614
1130,0.7,Super Ideal,G,SI1,1614
1130,0.8,Ideal,G,SI1,1412
1130,0.7,Ideal,E,SI1,1614
1130,0.8,Super Ideal,F,SI2,1412
1130,0.8,Super Ideal,I,VS2,1412
1140,0.8,Ideal,I,SI1,1425
1140,0.72,Super Ideal,F,SI1,1583
1140,0.7,Ideal,G,SI1,1628
1150,0.71,Good,G,SI2,1619
1150,0.8,Super Ideal,G,SI1,1437
1150,0.72,Super Ideal,G,SI1,1597
1150,0.72,Very Good,I,SI2,1597
1160,0.73,Very Good,J,VVS1,1589
1160,0.7,Good,D,SI2,1657
1160,0.7,Very Good,H,SI2,1657
1170,0.7,Super Ideal,G,SI1,1671
1170,0.7,Ideal,G,SI1,1671
1170,0.7,Ideal,F,VS1,1671
1170,0.7,Good,E,SI2,1671
1170,0.7,Ideal,G,VS2,1671
1170,0.7,Super Ideal,I,VVS1,1671
1170,0.7,Good,I,SI2,1671
1170,0.75,Super Ideal,J,VVS2,1560
1180,0.7,Good,G,SI2,1685
1180,0.8,Ideal,J,VS1,1475
1180,0.7,Ideal,G,SI1,1685
1180,0.7,Ideal,F,SI1,1685
1180,0.7,Very Good,G,SI1,1685
1180,0.7,Very Good,F,VS1,1685
1190,0.72,Very Good,I,SI2,1652
1190,0.71,Very Good,F,SI2,1676
1200,0.88,Very Good,H,SI2,1363
1200,0.7,Very Good,E,VS2,1714
1210,0.8,Ideal,I,SI1,1512
1210,0.71,Super Ideal,F,SI1,1704
1220,0.7,Ideal,I,VS1,1742
1220,0.7,Ideal,I,VS2,1742
1220,0.81,Super Ideal,G,SI1,1506
1230,0.7,Ideal,G,VS1,1757
1230,0.7,Very Good,I,VVS1,1757
1230,0.7,Very Good,F,SI1,1757
1230,0.7,Super Ideal,G,SI1,1757
1230,0.7,Very Good,H,VVS2,1757
1230,0.7,Ideal,F,VS2,1757
1230,0.7,Ideal,G,VS2,1757
1230,0.7,Ideal,I,VVS1,1757
1230,0.8,Super Ideal,I,VS2,1537
1240,0.71,Very Good,F,SI1,1746
1240,0.7,Very Good,H,VS2,1771
1240,0.7,Ideal,H,VVS2,1771
1240,0.7,Very Good,F,VS2,1771
1240,0.8,Super Ideal,I,VS2,1550
1250,0.7,Super Ideal,H,VVS2,1785
1250,0.7,Very Good,G,SI2,1785
1260,0.71,Super Ideal,J,VVS2,1774
1270,0.7,Super Ideal,H,VVS2,1814
1270,0.7,Super Ideal,I,SI1,1814
1280,0.7,Very Good,I,SI1,1828
1280,0.7,Very Good,I,VVS1,1828
1280,0.8,Ideal,E,SI1,1600
1280,0.8,Super Ideal,I,VS1,1600
1280,0.83,Very Good,J,VS1,1542
1280,0.7,Ideal,E,SI1,1828
1280,0.7,Ideal,I,VVS2,1828
1280,0.72,Ideal,J,SI1,1777
1280,0.7,Super Ideal,E,SI1,1828
1280,0.7,Ideal,G,VS1,1828
1280,0.81,Ideal,I,VS1,1580
1280,0.71,Good,F,SI2,1802
1280,0.72,Super Ideal,H,VVS1,1777
1290,0.81,Super Ideal,I,VS2,1592
1290,0.7,Super Ideal,G,IF,1842
1290,0.7,Very Good,J,SI1,1842
1290,0.8,Very Good,G,SI1,1612
1300,0.7,Very Good,F,VVS1,1857
1300,0.7,Ideal,H,VS2,1857
1300,0.76,Super Ideal,I,VS1,1710
1300,0.7,Very Good,F,SI1,1857
1400,0.7,Good,G,SI2,2000
1400,0.7,Ideal,H,VS1,2000
1400,0.71,Good,J,VS2,1971
1400,0.75,Super Ideal,E,VS2,1866
1400,0.7,Super Ideal,F,VS2,2000
1400,0.8,Super Ideal,I,VVS2,1750
1400,0.7,Super Ideal,G,VVS2,2000
1400,0.7,Good,J,VS1,2000
1410,0.7,Very Good,G,VS2,2014
1410,0.7,Super Ideal,G,VS2,2014
1420,0.71,Super Ideal,H,VS2,2000
1420,0.7,Super Ideal,F,VS2,2028
1420,0.82,Super Ideal,F,SI1,1731
1420,0.8,Ideal,I,VVS2,1775
1430,0.7,Ideal,F,VS2,2042
1430,0.81,Super Ideal,G,VS2,1765
1430,0.74,Ideal,G,VVS2,1932
1430,0.7,Ideal,G,VS1,2042
1430,0.7,Very Good,J,VS2,2042
1430,0.8,Super Ideal,H,VS2,1787
1430,0.76,Super Ideal,D,SI1,1881
1430,0.7,Ideal,E,VVS2,2042
1430,0.71,Good,F,SI1,2014
1430,0.7,Super Ideal,F,VVS1,2042
1430,0.7,Ideal,D,SI2,2042
1440,0.7,Super Ideal,F,VS2,2057
1440,0.7,Ideal,G,VS1,2057
1440,0.7,Ideal,H,VS2,2057
1440,0.7,Good,F,VS2,2057
1440,0.7,Super Ideal,E,VS2,2057
1450,0.71,Super Ideal,H,VVS2,2042
1450,0.71,Super Ideal,I,VS2,2042
1450,0.81,Super Ideal,G,VVS1,1790
1450,0.7,Ideal,J,VS2,2071
1450,0.8,Very Good,H,VS1,1812
1450,0.7,Super Ideal,G,VS2,2071
1460,0.7,Super Ideal,D,VS2,2085
1460,0.7,Ideal,H,VVS1,2085
1460,0.76,Super Ideal,E,SI2,1921
1460,0.7,Ideal,G,VS2,2085
1460,0.8,Ideal,H,VS1,1825
1460,0.74,Ideal,E,VS2,1972
1460,0.8,Ideal,J,VVS1,1825
1470,0.71,Good,D,SI1,2070
1470,0.7,Very Good,F,VS1,2100
1470,0.7,Ideal,F,VS2,2100
1470,0.7,Ideal,G,VVS1,2100
1480,0.71,Ideal,I,VVS2,2084
1480,0.8,Super Ideal,H,VS2,1850
1480,0.7,Super Ideal,E,SI2,2114
1480,0.73,Very Good,G,SI1,2027
1480,0.8,Ideal,H,VVS1,1850
1490,0.7,Super Ideal,H,VS1,2128
1490,0.7,Super Ideal,D,VVS2,2128
1490,0.7,Super Ideal,G,VS1,2128
1490,0.72,Ideal,H,IF,2069
1490,0.81,Very Good,H,VVS2,1839
1490,0.7,Super Ideal,D,VVS2,2128
1490,0.7,Super Ideal,D,VS1,2128
1490,0.7,Super Ideal,E,VVS1,2128
1500,0.7,Ideal,H,VS1,2142
1500,0.75,Super Ideal,I,VS1,2000
1500,0.72,Super Ideal,G,VVS2,2083
1500,0.74,Very Good,G,SI1,2027
1500,0.7,Super Ideal,H,VS1,2142
1500,0.7,Ideal,F,VS1,2142
1500,0.71,Very Good,G,SI1,2112
1500,0.83,Super Ideal,G,VS2,1807
1510,0.7,Ideal,F,SI1,2157
1510,0.8,Super Ideal,H,VVS2,1887
1510,0.8,Ideal,D,VS1,1887
1510,0.71,Ideal,I,VS1,2126
1510,0.7,Super Ideal,H,VS1,2157
1510,0.73,Super Ideal,H,VS2,2068
1510,0.8,Super Ideal,H,VVS2,1887
1510,0.7,Very Good,H,VVS2,2157
1520,0.71,Super Ideal,F,VS2,2140
1520,0.72,Super Ideal,H,VS2,2111
1520,0.7,Very Good,E,VS1,2171
1520,0.82,Super Ideal,I,SI1,1853
1520,0.7,Very Good,D,VVS2,2171
1520,0.7,Super Ideal,G,VVS2,2171
1520,0.7,Very Good,H,VVS2,2171
1520,0.7,Very Good,E,VVS2,2171
1520,0.71,Super Ideal,G,VS1,2140
1530,0.72,Super Ideal,H,IF,2125
1530,0.7,Ideal,G,VVS2,2185
1530,0.8,Super Ideal,H,VS1,1912
1530,0.8,Super Ideal,H,VS1,1912
1530,0.8,Super Ideal,G,VS2,1912
1530,0.7,Ideal,G,VVS2,2185
1530,0.7,Ideal,E,VS2,2185
1530,0.7,Super Ideal,E,VS1,2185
1530,0.7,Ideal,G,VVS1,2185
1530,0.71,Super Ideal,H,VVS2,2154
1530,0.71,Super Ideal,H,VVS2,2154
1540,0.8,Super Ideal,H,VS2,1925
1550,0.7,Very Good,F,VS2,2214
1620,0.7,Ideal,F,VS2,2314
1620,0.8,Super Ideal,I,VS2,2025
1630,0.78,Ideal,D,SI1,2089
1630,0.83,Super Ideal,H,VS1,1963
1630,0.71,Ideal,E,VS2,2295
1630,0.8,Super Ideal,G,VS1,2037
1630,0.8,Super Ideal,G,VVS1,2037
1630,0.8,Super Ideal,F,VS2,2037
1640,0.7,Ideal,F,VS1,2342
1640,0.7,Very Good,E,VS2,2342
1640,0.7,Super Ideal,G,VVS1,2342
1640,0.71,Ideal,G,VS1,2309
1640,0.82,Super Ideal,G,VVS2,2000
1640,0.81,Super Ideal,G,VS2,2024
1640,0.7,Super Ideal,F,VS2,2342
1640,0.72,Super Ideal,G,VVS2,2277
1640,0.8,Super Ideal,H,VVS2,2050
1640,0.7,Ideal,F,VVS1,2342
1650,0.7,Ideal,F,VVS1,2357
1650,0.7,Ideal,H,VVS1,2357
1650,0.7,Ideal,G,VS1,2357
1650,0.81,Super Ideal,H,VS2,2037
1650,0.71,Super Ideal,E,VVS1,2323
1660,0.7,Ideal,F,VVS2,2371
1660,0.75,Super Ideal,G,SI1,2213
1660,0.7,Super Ideal,G,VVS2,2371
1670,0.7,Super Ideal,H,VVS1,2385
1670,0.7,Super Ideal,D,VS1,2385
1670,0.7,Super Ideal,G,VVS2,2385
1670,0.7,Super Ideal,E,VVS2,2385
1670,0.7,Ideal,D,VS1,2385
1670,0.8,Ideal,F,VS1,2087
1680,0.8,Ideal,G,SI1,2100
1680,0.71,Super Ideal,I,VVS2,2366
1680,0.81,Super Ideal,G,VVS1,2074
1680,0.83,Super Ideal,E,VS2,2024
1690,0.81,Super Ideal,H,IF,2086
1690,0.71,Super Ideal,G,VS1,2380
1690,0.7,Very Good,I,VVS1,2414
1690,0.8,Ideal,I,VS1,2112
1690,0.71,Ideal,G,VS2,2380
1690,0.8,Super Ideal,G,VS1,2112
1690,0.7,Ideal,D,VVS2,2414
1690,0.7,Super Ideal,D,VVS2,2414
1690,0.7,Super Ideal,E,VVS2,2414
1700,0.7,Super Ideal,G,VVS1,2428
1700,0.8,Very Good,F,VS2,2125
1700,0.7,Super Ideal,G,VVS1,2428
1700,0.72,Good,F,VS2,2361
1700,0.71,Super Ideal,E,VVS2,2394
1700,0.71,Ideal,G,VVS1,2394
1700,0.8,Super Ideal,F,VS1,2125
1710,0.71,Ideal,H,VS1,2408
1710,0.75,Super Ideal,G,VVS1,2280
1710,0.7,Super Ideal,F,VVS2,2442
1710,0.78,Very Good,G,VS2,2192
1710,0.71,Super Ideal,E,VS1,2408
1710,0.7,Ideal,E,VVS2,2442
1720,0.83,Super Ideal,E,SI2,2072
1720,0.78,Ideal,E,VS1,2205
1720,0.73,Super Ideal,I,VS1,2356
1730,0.7,Super Ideal,F,VVS2,2471
1730,0.74,Super Ideal,G,VVS2,2337
1730,0.72,Super Ideal,G,VS2,2402
1730,0.71,Super Ideal,G,IF,2436
1730,0.81,Super Ideal,H,VS2,2135
1730,0.77,Super Ideal,I,VS1,2246
1740,0.7,Super Ideal,F,VVS2,2485
1740,0.8,Super Ideal,G,VVS1,2175
1740,0.8,Super Ideal,H,VVS2,2175
1740,0.7,Super Ideal,E,VVS2,2485
1740,0.71,Ideal,D,VS2,2450
1740,0.8,Super Ideal,G,VVS1,2175
1740,0.8,Ideal,F,VS1,2175
1740,0.7,Ideal,F,VVS1,2485
1740,0.7,Very Good,F,VS1,2485
1750,0.81,Super Ideal,I,VS1,2160
1750,0.7,Super Ideal,F,IF,2500
1760,0.8,Good,I,VS2,2200
1760,0.8,Very Good,G,VS2,2200
1760,0.82,Super Ideal,F,VS2,2146
1760,0.81,Super Ideal,F,VS1,2172
1770,0.8,Ideal,G,SI1,2212
1770,0.7,Ideal,D,VVS2,2528
1770,0.7,Ideal,D,VS1,2528
1770,0.7,Super Ideal,E,VS1,2528
1770,0.8,Good,G,SI1,2212
1770,0.83,Super Ideal,H,IF,2132
1780,0.7,Super Ideal,G,VVS2,2542
1780,0.72,Super Ideal,E,VVS2,2472
1780,0.71,Super Ideal,E,VVS2,2507
1780,0.76,Ideal,H,VVS2,2342
1790,0.7,Very Good,F,VS1,2557
1790,0.81,Very Good,G,SI1,2209
1790,0.7,Ideal,E,VS1,2557
1790,0.8,Super Ideal,G,VVS1,2237
1800,0.7,Ideal,D,VS1,2571
1800,0.8,Ideal,G,IF,2250
1800,0.74,Super Ideal,G,VVS2,2432
1800,0.76,Ideal,I,VS1,2368
1810,0.71,Super Ideal,E,VS1,2549
1830,0.79,Ideal,D,SI1,2316
1830,0.7,Super Ideal,D,VS1,2614
1830,0.8,Super Ideal,G,VVS1,2287
1850,0.71,Super Ideal,D,VVS1,2605
1850,0.7,Ideal,E,VVS2,2642
1850,0.7,Super Ideal,E,VVS1,2642
1850,0.8,Super Ideal,G,VVS2,2312
1860,0.7,Super Ideal,F,VS1,2657
1860,0.7,Ideal,H,VVS2,2657
1860,0.71,Super Ideal,F,VVS1,2619
1860,0.8,Super Ideal,G,VS2,2325
1860,0.74,Super Ideal,F,VS1,2513
1870,0.7,Super Ideal,H,VVS1,2671
1870,0.72,Super Ideal,E,VS1,2597
1870,0.7,Good,F,VS2,2671
1870,0.73,Ideal,F,VVS1,2561
1880,0.71,Super Ideal,F,VVS1,2647
1880,0.84,Super Ideal,F,VVS2,2238
1880,0.7,Super Ideal,G,VVS1,2685
1880,0.7,Super Ideal,E,VS1,2685
1880,0.81,Super Ideal,E,VS1,2320
1890,0.7,Super Ideal,F,VVS1,2700
1890,0.72,Super Ideal,F,VVS1,2625
1900,0.7,Super Ideal,D,VS1,2714
1900,0.72,Super Ideal,F,VVS1,2638
1910,0.81,Super Ideal,F,VS1,2358
1910,0.8,Ideal,E,VVS2,2387
1910,0.7,Good,E,VVS1,2728
1910,0.72,Good,J,IF,2652
1920,0.81,Super Ideal,G,VS1,2370
1920,0.7,Very Good,E,VVS1,2742
1920,0.81,Super Ideal,G,VS2,2370
1930,0.82,Super Ideal,H,IF,2353
1930,0.71,Super Ideal,D,VS1,2718
1930,0.71,Super Ideal,D,VVS2,2718
1930,0.72,Super Ideal,H,VS1,2680
1940,0.75,Ideal,F,VS2,2586
1940,0.72,Ideal,F,VVS1,2694
1940,0.7,Ideal,D,VVS2,2771
1940,0.71,Very Good,D,VS2,2732
1950,0.7,Good,H,VVS2,2785
1950,0.7,Super Ideal,F,VVS1,2785
1970,0.72,Ideal,E,VVS1,2736
1970,0.7,Super Ideal,F,VVS2,2814
1980,0.7,Super Ideal,F,VVS1,2828
1980,0.71,Good,D,VS2,2788
1980,0.71,Ideal,D,VVS1,2788
1990,0.74,Super Ideal,F,VVS1,2689
1990,0.84,Ideal,E,VS2,2369
1990,0.81,Super Ideal,E,SI1,2456
1990,0.75,Super Ideal,G,VS2,2653
2000,0.8,Very Good,G,VS2,2500
2000,0.71,Super Ideal,F,VVS2,2816
2000,0.71,Super Ideal,F,VVS1,2816
2010,0.7,Ideal,G,VS1,2871
2010,0.7,Super Ideal,F,VVS1,2871
2010,0.7,Good,F,VS1,2871
2020,0.74,Ideal,G,VVS2,2729
2020,0.8,Super Ideal,G,VVS1,2525
2020,0.71,Very Good,D,VVS2,2845
2030,0.8,Super Ideal,F,VVS2,2537
2030,0.8,Ideal,D,SI1,2537
2030,0.82,Super Ideal,D,VVS2,2475
2040,0.81,Ideal,D,VVS1,2518
2060,0.71,Super Ideal,D,VS2,2901
2070,0.73,Ideal,H,VVS2,2835
2070,0.73,Ideal,G,VVS1,2835
2070,0.74,Super Ideal,G,VVS1,2797
2070,0.73,Very Good,G,VS1,2835
2080,0.7,Super Ideal,F,IF,2971
2080,0.8,Super Ideal,E,VVS1,2600
2080,0.7,Ideal,E,IF,2971
2090,0.7,Fair,H,VS1,2985
2090,0.7,Super Ideal,G,VS1,2985
2090,0.84,Very Good,H,VS2,2488
2100,0.71,Ideal,D,VVS1,2957
2100,0.72,Super Ideal,F,VVS1,2916
2110,0.7,Ideal,E,IF,3014
2110,0.7,Super Ideal,F,IF,3014
2110,0.72,Super Ideal,G,VS2,2930
2120,0.7,Super Ideal,D,IF,3028
